prop_handle,enum_value,term_value,http_status,passed,notes
sample_site,Cutis,Cutis,200,True,
sample_site,Diaphragm,Diaphragm,200,True,
sample_site,Distal Urethra,Distal Urethra,200,True,
sample_site,Elbow Joint,Elbow Joint,200,True,
sample_site,Extradural,Extradural,200,True,
sample_site,Femur,Femur,200,True,
sample_site,Flank,Flank,200,True,
sample_site,Genitourinary Tract,Genitourinary Tract,200,True,
sample_site,Heart,Heart,200,True,
sample_site,Hemispheric,Hemispheric,200,True,
sample_site,Hip,Hip,200,True,
sample_site,Hock,Hock,200,True,
sample_site,Humerus,Humerus,200,True,
sample_site,Inguinal Region,Inguinal Region,200,True,
sample_site,Kidney,Kidney,200,True,
sample_site,Knee Region,Knee Region,200,True,
sample_site,Lip,Lip,200,True,
sample_site,Liver,Liver,200,True,
sample_site,"Liver, Spleen, Heart","Liver, Spleen, Heart",200,True,
sample_site,Lung,Lung,200,True,
sample_site,"Lung, Caudal Aspect of Left Caudal Lobe","Lung, Caudal Aspect of Left Caudal Lobe",200,True,
sample_site,"Lung, Caudal Right Lobe","Lung, Caudal Right Lobe",200,True,
sample_site,"Lung, Cranial Left Lobe","Lung, Cranial Left Lobe",200,True,
sample_site,Lymph Node,Lymph Node,200,True,
sample_site,"Lymph Node, Popliteal","Lymph Node, Popliteal",200,True,
sample_site,L4 Vertebra,L4 Vertebra,200,True,
sample_site,Mammary Gland,Mammary Gland,200,True,
sample_site,Mandible,Mandible,200,True,
sample_site,"Mandible, Mucosa","Mandible, Mucosa",200,True,
sample_site,Maxilla,Maxilla,200,True,
sample_site,Mesentery,Mesentery,200,True,
sample_site,Midline,Midline,200,True,
sample_site,Mouth,Mouth,200,True,
sample_site,"Mouth, Lingual","Mouth, Lingual",200,True,
sample_site,"Mouth, Mandible, Mucosa","Mouth, Mandible, Mucosa",200,True,
sample_site,"Mouth, Maxilla, Mucosa","Mouth, Maxilla, Mucosa",200,True,
sample_site,Muscle,Muscle,200,True,
sample_site,Neck,Neck,200,True,
sample_site,Omentum,Omentum,200,True,
sample_site,Oral Cavity,Oral Cavity,200,True,
sample_site,Pancreas,Pancreas,200,True,
sample_site,Phalange,Phalange,200,True,
sample_site,Pleural Effusion,Pleural Effusion,200,True,
sample_site,Radius,Radius,200,True,
sample_site,Rib,Rib,200,True,
sample_site,Rib Region,Rib Region,200,True,
sample_site,Scapula,Scapula,200,True,
sample_site,Skeletal Muscle,Skeletal Muscle,200,True,
sample_site,Skin,Skin,200,True,
sample_site,Skin and Muscle,Skin and Muscle,200,True,
sample_site,Spine,Spine,200,True,
sample_site,Spleen,Spleen,200,True,
sample_site,Stomach,Stomach,200,True,
sample_site,Subcutaneous Tissue,Subcutaneous Tissue,200,True,
sample_site,Sublumbar,Sublumbar,200,True,
sample_site,Tarsus,Tarsus,200,True,
sample_site,Thigh,Thigh,200,True,
sample_site,Thoracic Wall,Thoracic Wall,200,True,
sample_site,Thorax,Thorax,200,True,
sample_site,Thyroid Gland,Thyroid Gland,200,True,
sample_site,Tibia,Tibia,200,True,
sample_site,T5 Vertebra,T5 Vertebra,200,True,
sample_site,T6 Vertebra,T6 Vertebra,200,True,
sample_site,T11/T13 Vertebrae,T11/T13 Vertebrae,200,True,
sample_site,Ulna,Ulna,200,True,
sample_site,Unknown,Unknown,200,True,
sample_site,Urethra,Urethra,200,True,
sample_site,Urethra Mid-distal,Urethra Mid-distal,200,True,
sample_site,Urinary Bladder,Urinary Bladder,200,True,
sample_site,Urogenital Tract,Urogenital Tract,200,True,
sample_site,Uterus,Uterus,200,True,
physical_sample_type,Tissue,Tissue,200,True,
physical_sample_type,Blood,Blood,200,True,
physical_sample_type,Cell Line,Cell Line,200,True,
physical_sample_type,Fractionated Blood (PBMNC),Fractionated Blood (PBMNC),200,True,
physical_sample_type,Organoid,Organoid,200,True,
physical_sample_type,Urine Sediment,Urine Sediment,200,True,
physical_sample_type,Whole Blood,Whole Blood,200,True,
general_sample_pathology,Normal,Normal,200,True,
general_sample_pathology,Malignant,Malignant,200,True,
general_sample_pathology,Benign,Benign,200,True,
general_sample_pathology,Hyperplastic,Hyperplastic,200,True,
general_sample_pathology,Diseased,Diseased,200,True,
general_sample_pathology,Not Applicable,Not Applicable,200,True,
tumor_sample_origin,Primary,Primary,200,True,
tumor_sample_origin,Metastatic,Metastatic,200,True,
tumor_sample_origin,Not Applicable,Not Applicable,200,True,
tumor_sample_origin,Unknown,Unknown,200,True,
summarized_sample_type,Metastatic Tumor Tissue,Metastatic Tumor Tissue,200,True,
summarized_sample_type,Normal Cell Line,Normal Cell Line,200,True,
summarized_sample_type,Normal Tissue,Normal Tissue,200,True,
summarized_sample_type,Organoid (ASC-derived),Organoid (ASC-derived),200,True,
summarized_sample_type,Peripheral Blood Mononuclear Cells,Peripheral Blood Mononuclear Cells,200,True,
summarized_sample_type,Primary Malignant Tumor Tissue,Primary Malignant Tumor Tissue,200,True,
summarized_sample_type,Urine Sediment,Urine Sediment,200,True,
summarized_sample_type,Tumor Cell Line,Tumor Cell Line,200,True,
summarized_sample_type,Tumor Cell Line (metastasis-derived),Tumor Cell Line (metastasis-derived),200,True,
summarized_sample_type,Tumoroid,Tumoroid,200,True,
summarized_sample_type,Tumoroid (urine-derived),Tumoroid (urine-derived),200,True,
summarized_sample_type,Whole Blood,Whole Blood,200,True,
specific_sample_pathology,Astrocytoma,Astrocytoma,200,True,
specific_sample_pathology,B Cell Lymphoma,B Cell Lymphoma,200,True,
specific_sample_pathology,Carcinoma,Carcinoma,200,True,
specific_sample_pathology,Carcinoma With Simple And Complex Components,Carcinoma With Simple And Complex Components,200,True,
specific_sample_pathology,Chondroblastic Osteosarcoma,Chondroblastic Osteosarcoma,200,True,
specific_sample_pathology,Complex Carcinoma,Complex Carcinoma,200,True,
specific_sample_pathology,Endometrium (organoid),Endometrium (organoid),200,True,
specific_sample_pathology,Fibroblastic Osteosarcoma,Fibroblastic Osteosarcoma,200,True,
specific_sample_pathology,Fibrosarcoma,Fibrosarcoma,200,True,
specific_sample_pathology,Giant Cell Osteosarcoma,Giant Cell Osteosarcoma,200,True,
specific_sample_pathology,Hemangiosarcoma,Hemangiosarcoma,200,True,
specific_sample_pathology,Histiocytic Sarcoma,Histiocytic Sarcoma,200,True,
specific_sample_pathology,Induced Endometrium,Induced Endometrium,200,True,
specific_sample_pathology,Liver (organoid),Liver (organoid),200,True,
specific_sample_pathology,Lung (organoid),Lung (organoid),200,True,
specific_sample_pathology,Lymphoma,Lymphoma,200,True,
specific_sample_pathology,Mast Cell Tumor,Mast Cell Tumor,200,True,
specific_sample_pathology,Melanoma,Melanoma,200,True,
specific_sample_pathology,Not Applicable,Not Applicable,200,True,
specific_sample_pathology,Oligodendroglioma,Oligodendroglioma,200,True,
specific_sample_pathology,Osteoblastic Osteosarcoma,Osteoblastic Osteosarcoma,200,True,
specific_sample_pathology,Osteoblastic and Chondroblastic Osteosarcoma,Osteoblastic and Chondroblastic Osteosarcoma,200,True,
specific_sample_pathology,Osteosarcoma,Osteosarcoma,200,True,
specific_sample_pathology,Osteosarcoma; Combined Type,Osteosarcoma; Combined Type,200,True,
specific_sample_pathology,Pancreas (organoid),Pancreas (organoid),200,True,
specific_sample_pathology,Peripheral Nerve Sheath Tumor,Peripheral Nerve Sheath Tumor,200,True,
specific_sample_pathology,Primitive T-Cell Leukemia,Primitive T-Cell Leukemia,200,True,
specific_sample_pathology,Pulmonary Adenocarcinoma,Pulmonary Adenocarcinoma,200,True,
specific_sample_pathology,Pulmonary Carcinoma,Pulmonary Carcinoma,200,True,
specific_sample_pathology,Simple Carcinoma,Simple Carcinoma,200,True,
specific_sample_pathology,"Simple Carcinoma, Ductal","Simple Carcinoma, Ductal",200,True,
specific_sample_pathology,"Simple Carcinoma, Ductular","Simple Carcinoma, Ductular",200,True,
specific_sample_pathology,"Simple Carcinoma, Ductular, Vascular Invasive","Simple Carcinoma, Ductular, Vascular Invasive",200,True,
specific_sample_pathology,"Simple Carcinoma, Inflammatory","Simple Carcinoma, Inflammatory",200,True,
specific_sample_pathology,"Simple Carcinoma, Invasive, Ductal","Simple Carcinoma, Invasive, Ductal",200,True,
specific_sample_pathology,Soft Tissue Sarcoma,Soft Tissue Sarcoma,200,True,
specific_sample_pathology,T Cell Lymphoma,T Cell Lymphoma,200,True,
specific_sample_pathology,Telangiectatic Osteosarcoma,Telangiectatic Osteosarcoma,200,True,
specific_sample_pathology,Urinary Bladder (organoid),Urinary Bladder (organoid),200,True,
specific_sample_pathology,Undefined,Undefined,200,True,
specific_sample_pathology,Undifferentiated Pleiomorphic Sarcoma,Undifferentiated Pleiomorphic Sarcoma,200,True,
specific_sample_pathology,Urothelial Carcinoma,Urothelial Carcinoma,200,True,
specific_sample_pathology,Urothelial Carcinoma (organoid),Urothelial Carcinoma (organoid),200,True,
sample_chronology,Before Treatment,Before Treatment,200,True,
sample_chronology,During Treatment,During Treatment,200,True,
sample_chronology,After Treatment,After Treatment,200,True,
sample_chronology,Upon Progression,Upon Progression,200,True,
sample_chronology,Upon Relapse,Upon Relapse,200,True,
sample_chronology,Upon Death,Upon Death,200,True,
sample_chronology,Not Applicable,Not Applicable,200,True,
sample_chronology,Unknown,Unknown,200,True,
necropsy_sample,Yes,Yes,200,True,
necropsy_sample,No,No,200,True,
necropsy_sample,Unknown,Unknown,200,True,
necropsy_sample,Not Applicable,Not Applicable,200,True,
tumor_grade,1,1,200,True,
tumor_grade,2,2,200,True,
tumor_grade,3,3,200,True,
tumor_grade,4,4,200,True,
tumor_grade,High,High,200,True,
tumor_grade,Medium,Medium,200,True,
tumor_grade,Low,Low,200,True,
tumor_grade,Unknown,Unknown,200,True,
tumor_grade,Not Applicable,Not Applicable,200,True,
tumor_grade,Not Determined,Not Determined,200,True,
sample_preservation,EDTA,EDTA,200,True,
sample_preservation,FFPE,FFPE,200,True,
sample_preservation,RNAlater,RNAlater,200,True,
sample_preservation,Snap Frozen,Snap Frozen,200,True,
sample_preservation,TRIzol,TRIzol,200,True,
sample_preservation,Not Applicable,Not Applicable,200,True,
sample_preservation,Unknown,Unknown,200,True,
study_disposition,Unrestricted,Unrestricted,200,True,
study_disposition,Pending,Pending,200,True,
study_disposition,Under Embargo,Under Embargo,200,True,
