prop_handle,enum_value,http_status,passed,notes
performed_imaging_study_nonAcquisitionModalitiesInStudyCode,STAIN,200,True,
performed_imaging_study_nonAcquisitionModalitiesInStudyCode,TEXTUREMAP,200,True,
performed_imaging_study_nonAcquisitionModalitiesInStudyCode,VA,200,True,
performed_imaging_study_nonAcquisitionModalitiesInStudyCode,ECG,200,True,
performed_imaging_study_nonAcquisitionModalitiesInStudyCode,NM,200,True,
performed_imaging_study_lossyImageCompressionIndicator,00,200,True,
performed_imaging_study_lossyImageCompressionIndicator,01,200,True,
performed_imaging_study_acquisitionTypeCode,3D,200,True,
performed_imaging_study_cardiacSynchronizationTechniqueCode,REALTIME,200,True,
performed_imaging_study_cardiacSynchronizationTechniqueCode,PROSPECTIVE,200,True,
performed_imaging_study_cardiacSynchronizationTechniqueCode,RETROSPECTIVE,200,True,
performed_imaging_study_cardiacSynchronizationTechniqueCode,PACED,200,True,
performed_imaging_study_cardiacSynchronizationTechniqueCode,NONE,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,BREATH-HOLD,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,REALTIME,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,GATING,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,TRACKING,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,RETROSPECTIVE,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,CORRECTION,200,True,
performed_imaging_study_respiratoryMotionTechniqueCode,NONE,200,True,
performed_imaging_study_bodyPositionCode,Supine,200,True,
performed_imaging_study_bodyPositionCode,Trendelenburg,200,True,
performed_imaging_study_bodyPositionCode,Standing,200,True,
CTAquisitionProtocolElement_spiralPitchFactor,"e.g., 2:1",200,True,
CTAquisitionProtocolElement_exposureModulationType_Code,NONE,200,True,
CTAquisitionProtocolElement_exposureModulationType_Code,ANGULAR,200,True,
CTAquisitionProtocolElement_exposureModulationType_Code,LONGITUDINAL,200,True,
CTAquisitionProtocolElement_exposureModulationType_Code,ECG-BASED,200,True,
CTAquisitionProtocolElement_exposureModulationType_Code,ORGAN-BASED,200,True,
MRImageAcquisitionProtocolElement_echoPulseSequenceCategoryCode,SPIN,200,True,
MRImageAcquisitionProtocolElement_echoPulseSequenceCategoryCode,GRADIENT,200,True,
MRImageAcquisitionProtocolElement_echoPulseSequenceCategoryCode,BOTH,200,True,
MRImageAcquisitionProtocolElement_diffusionDirectionalityCode,DIRECTIONAL,200,True,
MRImageAcquisitionProtocolElement_diffusionDirectionalityCode,BMATRIX,200,True,
MRImageAcquisitionProtocolElement_diffusionDirectionalityCode,ISOTROPIC,200,True,
MRImageAcquisitionProtocolElement_diffusionDirectionalityCode,NONE,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,1H,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,3HE,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,7LI,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,13C,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,19F,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,23NA,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,31P,200,True,
MRImageAcquisitionProtocolElement_resonantNucleusCode,129XE,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,DIFFUSION,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,FLOW_ENCODED_Flow Encoded contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,FLUID_ATTENUATED_Fluid Attenuated T2 weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,PERFUSION_Perfusion weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,PROTON_DENSITY_Proton Density weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,STIR_Short Tau Inversion Recovery,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,TAGGING_Superposition of thin saturation bands onto image,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,T1_T1 weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,T2_T2 weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,T2_STAR_T2* weighted contrast,200,True,
MRImageAcquisitionProtocolElement_acquisitionContrastCode,TOF_Time Of Flight weighted contrast,200,True,
MRImageAcquisitionProtocolElement_inversionRecoveryIndicator,No,200,True,
MRImageAcquisitionProtocolElement_inversionRecoveryIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_multipleSpinEchoIndicator,No,200,True,
MRImageAcquisitionProtocolElement_multipleSpinEchoIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_phaseContrastIndicator,No,200,True,
MRImageAcquisitionProtocolElement_phaseContrastIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_timeOfFlightContrastIndicator,No,200,True,
MRImageAcquisitionProtocolElement_timeOfFlightContrastIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_steadyStatePulseSequenceCode,FREE PRECESSION,200,True,
MRImageAcquisitionProtocolElement_steadyStatePulseSequenceCode,TRANSVERSE,200,True,
MRImageAcquisitionProtocolElement_steadyStatePulseSequenceCode,TIME REVERSED,200,True,
MRImageAcquisitionProtocolElement_steadyStatePulseSequenceCode,LONGITUDINAL,200,True,
MRImageAcquisitionProtocolElement_steadyStatePulseSequenceCode,NONE,200,True,
MRImageAcquisitionProtocolElement_echoPlanarPulseSequenceIndicator,No,200,True,
MRImageAcquisitionProtocolElement_echoPlanarPulseSequenceIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_saturationRecoveryIndicator,No,200,True,
MRImageAcquisitionProtocolElement_saturationRecoveryIndicator,Yes,200,True,
MRImageAcquisitionProtocolElement_spectrallySelectedSuppressionCode,FAT,200,True,
MRImageAcquisitionProtocolElement_spectrallySelectedSuppressionCode,WATER,200,True,
MRImageAcquisitionProtocolElement_spectrallySelectedSuppressionCode,FAT AND WATER,200,True,
MRImageAcquisitionProtocolElement_spectrallySelectedSuppressionCode,SILICON GEL,200,True,
MRImageAcquisitionProtocolElement_spectrallySelectedSuppressionCode,NONE,200,True,
MRImageReconstructionProtocolElement_complexImageComponentCode,REAL,200,True,
MRImageReconstructionProtocolElement_complexImageComponentCode,IMAGINARY,200,True,
MRImageReconstructionProtocolElement_complexImageComponentCode,PHASE,200,True,
MRImageReconstructionProtocolElement_complexImageComponentCode,MAGNITUDE,200,True,
acquisition_method_type,Other,200,True,
acquisition_method_type,Biopsy,200,True,
acquisition_method_type,Fine needle aspirate,200,True,
acquisition_method_type,Autopsy,200,True,
acquisition_method_type,Surgical Resection,200,True,
acquisition_method_type,Excisional Biopsy,200,True,
acquisition_method_type,Blood draw,200,True,
acquisition_method_type,Incisional Biopsy,200,True,
acquisition_method_type,Not applicable,200,True,
acquisition_method_type,Unknown,200,True,
acquisition_method_type,Not reported,200,True,
acquisition_method_type,Sentinel node biopsy,200,True,
acquisition_method_type,Lymphadenectomy (regional nodes),200,True,
acquisition_method_type,Shave biopsy,200,True,
acquisition_method_type,Punch biopsy,200,True,
acquisition_method_type,Re-excision,200,True,
acquisition_method_type,Not specified,200,True,
acquisition_method_type,Forceps Biopsy,200,True,
acquisition_method_type,Core needle biopsy,200,True,
acquisition_method_type,Pancreaticoduodenectomy,200,True,
tissue_fixative,Not recorded,200,True,
tissue_fixative,PAXgene Tissue,200,True,
tissue_fixative,Para-benzoquinone,200,True,
tissue_fixative,Diimidoester,200,True,
tissue_fixative,Not applicable,200,True,
tissue_fixative,Formalin,200,True,
tissue_fixative,Other,200,True,
tissue_fixative,Unknown,200,True,
tissue_fixative,Glutaraldehyde,200,True,
tissue_fixative,Saline,200,True,
tissue_fixative,OCT media,200,True,
tissue_fixative,RNAlater,200,True,
tissue_fixative,None,200,True,
tissue_fixative,Alcohol,200,True,
tissue_fixative,Acetone,200,True,
tissue_fixative,CryoStor,200,True,
tissue_fixative,Poloxamer,200,True,
tissue_fixative,Carnoy's Solution,200,True,
tissue_fixative,Methacarn,200,True,
tissue_fixative,NP40 Lysis Buffer,200,True,
tissue_fixative,TCL Lysis Buffer,200,True,
tissue_fixative,Dimethylacetamide,200,True,
tissue_fixative,Carbodiimide,200,True,
tissue_fixative,95% Ethanol,200,True,
embedding_medium,20 degrees C,200,True,
embedding_medium,80 degrees C,200,True,
embedding_medium,Cryopreserved,200,True,
embedding_medium,EDTA,200,True,
embedding_medium,FFPE,200,True,
embedding_medium,Formalin Fixed - Buffered,200,True,
embedding_medium,Formalin Fixed - Unbuffered,200,True,
embedding_medium,Formalin Fixed Tissue,200,True,
embedding_medium,Fresh,200,True,
embedding_medium,Fresh Dissociated,200,True,
embedding_medium,Fresh Dissociated and Single Cell Sorted,200,True,
embedding_medium,Fresh Dissociated and Single Cell Sorted into Plates,200,True,
embedding_medium,Frozen,200,True,
embedding_medium,opentane,200,True,
embedding_medium,Liquid Nitrogen,200,True,
embedding_medium,Not Reported,200,True,
embedding_medium,OCT,200,True,
embedding_medium,RNALater,200,True,
embedding_medium,Snap Frozen,200,True,
embedding_medium,TRIzol,200,True,
embedding_medium,Unknown,200,True,
staining_method,H&E,200,True,
staining_method,SABER,200,True,
staining_method,MxIF,200,True,
staining_method,mIHC,200,True,
staining_method,IHC,200,True,
staining_method,t-CyCIF,200,True,
staining_method,IMC,200,True,
staining_method,GeoMX-DSP,200,True,
staining_method,CODEX,200,True,
staining_method,MIBI,200,True,
staining_method,Not Applicable,200,True,
staining_method,ExSeq,200,True,
staining_method,MERFISH,200,True,
staining_method,CyCIF,200,True,
immersion,Multi,200,True,
immersion,Other,200,True,
immersion,Glycerol,200,True,
immersion,Air,200,True,
immersion,Water,200,True,
immersion,Oil,200,True,
file_mapping_level,Participant,200,True,
file_mapping_level,Sample,200,True,
file_mapping_level,Study,200,True,
file_type,ADF,200,True,
file_type,AVI,200,True,
file_type,BAI,200,True,
file_type,BAM,200,True,
file_type,BED,200,True,
file_type,bedgraph,200,True,
file_type,bigBed,200,True,
file_type,bigWig,200,True,
file_type,Binary Format,200,True,
file_type,BCR Biotab,200,True,
file_type,BIOM,200,True,
file_type,CRAM,200,True,
file_type,CSV,200,True,
file_type,DOCX,200,True,
file_type,DSV,200,True,
file_type,FASTA,200,True,
file_type,FASTQ,200,True,
file_type,GCT/Res Format,200,True,
file_type,DICOM,200,True,
file_type,GenBank Format,200,True,
file_type,GFF3,200,True,
file_type,GPR,200,True,
file_type,GTF,200,True,
file_type,HDF5,200,True,
file_type,HTML,200,True,
file_type,GZIP Format,200,True,
file_type,MAGE-TAB,200,True,
file_type,MAT,200,True,
file_type,MPEG-4,200,True,
file_type,mzML,200,True,
file_type,mzXML,200,True,
file_type,NIFTI Format,200,True,
file_type,MATLAB Script,200,True,
file_type,OME-TIFF,200,True,
file_type,PDF,200,True,
file_type,Plain Text Data Format,200,True,
file_type,PNG,200,True,
file_type,R File Format,200,True,
file_type,R Markdown,200,True,
file_type,SDRF,200,True,
file_type,Sequence Record Format,200,True,
file_type,SVG,200,True,
file_type,Python Script Format,200,True,
file_type,SVS,200,True,
file_type,TAR,200,True,
file_type,Thermo RAW,200,True,
file_type,TSV,200,True,
file_type,TXT,200,True,
file_type,VCF,200,True,
file_type,XLS,200,True,
file_type,XLSX,200,True,
file_type,XML,200,True,
file_type,TIFF,200,True,
file_type,YAML,200,True,
file_type,ZIP,200,True,
file_type,IDAT,200,True,
file_type,IDF,200,True,
file_type,JPEG,200,True,
file_type,JPEG 2000,200,True,
file_type,JSON,200,True,
file_type,MAF,200,True,
file_type,CEL,200,True,
file_type,CRAI,200,True,
file_type,MEX,200,True,
file_type,mzIdentML,200,True,
file_type,mtx,200,True,
file_type,BEDPE Format,200,True,
file_type,HIC,200,True,
file_type,gVCF,200,True,
file_type,HTSeq Count,200,True,
file_type,TBI,200,True,
file_type,RTF,200,True,
file_type,SEG,200,True,
file_type,PED,200,True,
file_type,cdf,200,True,
file_type,DICT,200,True,
file_type,CNS,200,True,
file_type,rds,200,True,
file_type,idpDB,200,True,
file_type,DOC,200,True,
file_type,SAS,200,True,
file_type,SPSS,200,True,
file_type,STATA,200,True,
file_type,SAS binary,200,True,
sex,Female,200,True,
sex,Male,200,True,
sex,Unknown,200,True,
vital_status,Unspecified,200,True,
vital_status,Unknown,200,True,
vital_status,Dead,200,True,
vital_status,Alive,200,True,
vital_status,Not reported,200,True,
tissue_or_organ_of_origin,Abdominal Aorta,200,True,
tissue_or_organ_of_origin,Abdominal Esophagus,200,True,
tissue_or_organ_of_origin,Abdominal Muscle,200,True,
tissue_or_organ_of_origin,Abdominal Skin,200,True,
tissue_or_organ_of_origin,Abdominal Wall,200,True,
tissue_or_organ_of_origin,Abducens Nerve,200,True,
tissue_or_organ_of_origin,Accessory Nerve,200,True,
tissue_or_organ_of_origin,Acetabulum,200,True,
tissue_or_organ_of_origin,Acromioclavicular Joint,200,True,
tissue_or_organ_of_origin,Adipose Tissue,200,True,
tissue_or_organ_of_origin,Adrenal Cortex,200,True,
tissue_or_organ_of_origin,Adrenal Gland,200,True,
tissue_or_organ_of_origin,Adrenal Medulla,200,True,
tissue_or_organ_of_origin,Ampulla of Vater,200,True,
tissue_or_organ_of_origin,Anal Canal,200,True,
tissue_or_organ_of_origin,Anal Transitional Zone,200,True,
tissue_or_organ_of_origin,Ankle Joint,200,True,
tissue_or_organ_of_origin,Ankle Skin,200,True,
tissue_or_organ_of_origin,Antecubital Region,200,True,
tissue_or_organ_of_origin,Anterior Cranial Fossa,200,True,
tissue_or_organ_of_origin,Anterior Mediastinum,200,True,
tissue_or_organ_of_origin,Anterior Surface of the Epiglottis,200,True,
tissue_or_organ_of_origin,Anterior Wall of the Bladder,200,True,
tissue_or_organ_of_origin,Anterior Wall of the Nasopharynx,200,True,
tissue_or_organ_of_origin,Antrum Pylori,200,True,
tissue_or_organ_of_origin,Anus,200,True,
tissue_or_organ_of_origin,Aorta,200,True,
tissue_or_organ_of_origin,Aortocaval Lymph Node,200,True,
tissue_or_organ_of_origin,Apex of the Tongue,200,True,
tissue_or_organ_of_origin,Aponeurosis,200,True,
tissue_or_organ_of_origin,Appendage of the Uterus,200,True,
tissue_or_organ_of_origin,Appendix,200,True,
tissue_or_organ_of_origin,Areola,200,True,
tissue_or_organ_of_origin,Arm Skin,200,True,
tissue_or_organ_of_origin,Artery,200,True,
tissue_or_organ_of_origin,Articular Cartilage,200,True,
tissue_or_organ_of_origin,Aryepiglottic Fold,200,True,
tissue_or_organ_of_origin,Arytenoid Cartilage,200,True,
tissue_or_organ_of_origin,Ascending Colon,200,True,
tissue_or_organ_of_origin,Autonomic Nervous System,200,True,
tissue_or_organ_of_origin,Axilla,200,True,
tissue_or_organ_of_origin,Axillary Artery,200,True,
tissue_or_organ_of_origin,Axillary Lymph Node,200,True,
tissue_or_organ_of_origin,Axillary Tail of the Breast,200,True,
tissue_or_organ_of_origin,Back,200,True,
tissue_or_organ_of_origin,Bartholin Gland,200,True,
tissue_or_organ_of_origin,Basal Ganglia,200,True,
tissue_or_organ_of_origin,Base of the Tongue,200,True,
tissue_or_organ_of_origin,Biceps,200,True,
tissue_or_organ_of_origin,Biceps Femoris,200,True,
tissue_or_organ_of_origin,Bile Canaliculus,200,True,
tissue_or_organ_of_origin,Bile Duct,200,True,
tissue_or_organ_of_origin,Biliary Tract,200,True,
tissue_or_organ_of_origin,Bladder,200,True,
tissue_or_organ_of_origin,Bladder Neck,200,True,
tissue_or_organ_of_origin,Bladder Trigone,200,True,
tissue_or_organ_of_origin,Blood,200,True,
tissue_or_organ_of_origin,Blood Vessel,200,True,
tissue_or_organ_of_origin,Body of Stomach,200,True,
tissue_or_organ_of_origin,Body of the Pancreas,200,True,
tissue_or_organ_of_origin,Body of the Penis,200,True,
tissue_or_organ_of_origin,Bone,200,True,
tissue_or_organ_of_origin,Bone Marrow,200,True,
tissue_or_organ_of_origin,Bone of the Extremity,200,True,
tissue_or_organ_of_origin,Brachial Lymph Node,200,True,
tissue_or_organ_of_origin,Brachial Plexus,200,True,
tissue_or_organ_of_origin,Brachialis,200,True,
tissue_or_organ_of_origin,Brain,200,True,
tissue_or_organ_of_origin,Brain Dura Mater,200,True,
tissue_or_organ_of_origin,Brain Stem,200,True,
tissue_or_organ_of_origin,Brain Ventricle,200,True,
tissue_or_organ_of_origin,Branchial Cleft Remnant,200,True,
tissue_or_organ_of_origin,Breast,200,True,
tissue_or_organ_of_origin,Broad Ligament,200,True,
tissue_or_organ_of_origin,Bronchial Lymph Node,200,True,
tissue_or_organ_of_origin,Bronchiole,200,True,
tissue_or_organ_of_origin,Bronchus,200,True,
tissue_or_organ_of_origin,Buccal Mucosa,200,True,
tissue_or_organ_of_origin,Buttock,200,True,
tissue_or_organ_of_origin,C1 Vertebra,200,True,
tissue_or_organ_of_origin,C2 Vertebra,200,True,
tissue_or_organ_of_origin,Calcaneum,200,True,
tissue_or_organ_of_origin,Calf,200,True,
tissue_or_organ_of_origin,Cardiac Atrium,200,True,
